Trial,CorrectResponse,Response,Correct,Offset,NextStepSize,Reversals,NextDirection,SameDirectionCount
2,3,3,True,0,4,0,,0
2,3,3,True,0,4,0,,0
2,1,1,True,0,4,0,,0
2,3,3,True,0,4,0,,0
2,1,1,True,0,4,0,,0
2,3,3,True,0,4,0,,0
